id,name,address,lat,lng,operator,charger_type,power_kw,power,price,status,is_operational
459724,[Restricted] TASEK FAMILY HOMESTAY (Homestay),"no. 42, Regat Tasek Jaya 2, Ipoh, 31400",4.650584,101.10733,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459723,THE HAVEN ALL SUITE RESORT @ IPOH (BLOCK A) (Hotel),"The Haven All Suite Resort, Ipoh, Ipoh, 31150",4.63739,101.163017,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,Offline,False
459722,FESTIVAL WALK @ IPOH (Commercial),"Medan Ipoh Bistari (IP2), Ipoh, 31400",4.619425,101.119522,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459721,[Restricted] THE COVE HILLSIDE RESIDENCE BLOCK A (Residential Condo),"The Cove Hillside Residence, Ipoh, 31400",4.613544,101.13533,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459720,M ROOF HOTEL & RESIDENCES (Hotel),"M Roof Hotel & Residences, Ipoh, 31400",4.612164,101.105164,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459719,REGALODGE HOTEL IPOH (Hotel),"Regalodge Hotel Ipoh, Ipoh, 30450",4.600909,101.08696,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459718,[Restricted] PRIMA IPOH CONDOMINIUM (Residential Condo),"Prima Ipoh Condominium, Ipoh, 30350",4.595509,101.097816,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459717,[Restricted] DAMAIPURI CONDOMINIUM (Residential Condo),"Damaipuri Condominium, Ipoh, 30250",4.585387,101.091469,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,Offline,False
459716,[Restricted] PARKVIEW RESIDENCE (Residential Condo),"Parkview Homes, Ipoh, 31350",4.542344,101.106583,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459715,ECONSAVE CASH & CARRY KAMPAR (Grocery),"Econsave Kampar, Kampar, 31900",4.32785,101.146538,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459714,THE KASTURI RESORT CHERATING (Hotel),"The Kasturi Resort Cherating, Kuantan, 26080",4.163994,103.410583,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459713,"BLH ECOENERGY , KUANTAN (Commercial)","PL-A1, Ground Floor, Lorong Seri Setali 1,, Kuantan, 25300",3.841507,103.336868,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459712,KEMAMAN KOPITIAM JALAN BESERAH (Restaurant),"Jalan Beserah, Kuantan, 25250",3.827981,103.340355,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459711,ZENITH HOTEL KUANTAN (Hotel),"The Zenith Hotel, Kuantan, 25200",3.819549,103.325966,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459710,EMPIRE RESTAURANT (Restaurant),"Empire Seafood Restaurant, Kuantan, 25000",3.817081,103.329659,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459709,MEGA VIEW HOTEL (Hotel),"567, Jalan Besar, Kuantan, 25000",3.805526,103.329231,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459708,MAJLIS BANDARAYA KUANTAN (MBK) (Commercial),"Jalan Tanah Putih, Kuantan, 25100",3.797902,103.322044,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459707,[Public] RESTORAN SENTOSA RAUB (Restaurant),"Restaurant Sentosa (Raub), Raub District, 27600",3.754591,101.853226,Unknown Network,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459706,[Public] HOTEL GREEN PARK TEMERLOH (Hotel),"Hotel Green Park, Temerloh, 28000",3.443756,102.413109,Unknown Network,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459705,"[Restricted] RAINTREE BATU CAVES, SELANGOR (Residential Condo)","Taman Raintree, Batu Caves, 68100",3.245793,101.68248,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459704,SELAYANG CAPITOL KOMPLEX (Shopping Mall),"Selayang Capitol Kompleks, Batu Caves, 68100",3.243213,101.649673,ChargeSini,CCS (Type 2),40,40 kW,RM1.29 per kwh,In Use,True
459703,[Restricted] NADAYU 63 (Residential Condo),"Nadayu 63, Kuala Lumpur, 53100",3.22253,101.752602,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459702,[Restricted] NADAYU 62 (Residential Condo),"8a, Jalan Melawati, Kuala Lumpur, 53100",3.221433,101.75145,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459701,[Restricted] SURIA PUTRA RESIDENCE (Residential Condo),"Suria Putra, Sungai Buloh, 47000",3.218914,101.555115,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459700,[Restricted] GAYA APARTMENT (Residential Condo),"Gaya Apartment Block 6, Kuala Lumpur, 53100",3.212245,101.745728,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459699,[Restricted] LAKEVILLE RESIDENCE TAMAN WAHYU (Residential Condo),"68, Jalan Sibu, Jalan Ipoh, 68100",3.209003,101.668945,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459698,SMILE HOTEL WANGSA MAJU (Hotel),"No.36&37, jalan metro wangsa,, Setiawangsa, 53300",3.20335,101.736328,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459697,[Restricted] 1 SENTUL CONDOMINIUM (Residential Condo),"1 Sentul Condominium, Sentul, 51100",3.200006,101.689575,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459696,[Restricted] QUINN RESIDENCE (Residential Condo),"Quinn Residence Official, Kuala Lumpur, 53300",3.199034,101.738152,Unknown Network,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459695,[Restricted] MH PLATINUM RESIDENCE (Residential Condo),"MH Platinum Residence, Gombak, 53100",3.198403,101.704727,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,Offline,False
459694,[Restricted] SPHERE DAMANSARA (Residential Condo),"SPHERE Damansara, Petaling Jaya, 47830",3.197164,101.599075,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459693,[Restricted] SERI RIANA RESIDENCES (Residential Condo),"Seri Riana Residence, Kuala Lumpur, 53300",3.196209,101.739929,Unknown Network,CCS (Type 2),40,40 kW,N/A,In Use,True
459692,[Restricted] BENNINGTON RESIDENCES (Residential Condo),"1, Jalan Arena 1, Kuala Lumpur, 53200",3.194103,101.714622,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459691,SINCHOIWAH RESTAURANT SDN BHD (Restaurant),"Sinchoiwah Restaurant, Jinjang Kepong, 52200",3.194077,101.634285,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459690,[Restricted] DUA MENJALARA KONDOMINIUM (Residential Condo),"Dua Menjalara Condominium, Jinjang Kepong, 52200",3.192754,101.635666,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459689,[Restricted] FERA RESIDENCE (Residential Condo),"Fera Residence, Kuala Lumpur, 53300",3.191956,101.737511,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459688,[Restricted] UNITED POINT RESIDENCES (Residential Condo),"JALAN LANG EMAS, Segambut, 51200",3.191765,101.653366,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459687,[Restricted] LEXA RESIDENCE (Residential Condo),"Lexa Residence, Kuala Lumpur, 53300",3.191246,101.736626,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459686,[Restricted] THE REACH @ TITIWANGSA (Residential Condo),"The Reach @ Titiwangsa, Setapak, 53200",3.18707,101.704689,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459685,[Restricted] HERITAGE CONDOMINIUM (Residential Condo),"Heritage Condominium, Setapak, 53000",3.186329,101.700851,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459684,[Restricted] BREEZEWAY RESIDENCES (Residential Condo),"12, Persiaran Residen, Pandan Perdana, 52200",3.185125,101.634544,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459683,[Restricted] ANJALI NORTH KIARA (Residential Condo),"Anjali North Kiara, Mont Kiara, 51200",3.183415,101.652992,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459682,[Restricted] THE FENNEL SENTUL EAST (Residential Condo),"The Fennel Sentul East, Sentul, 51000",3.182122,101.693649,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459681,[Restricted] DAMANSARA FORESTA (Residential Condo),"Damansara Foresta Damansara Foresta Condominium, Persiaran Meranti, Bandar Sri Damansara,, Bukit Damansara A, 52200",3.181285,101.612526,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459680,[Restricted] ICON RESIDENCE MONT KIARA (Residential Condo),"20, Persiaran Dutamas, Cheras, 50480",3.179405,101.663658,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459679,[Restricted] CONCERTO NORTH KIARA CONDOMINIUM GROUND PARKING (Residential Condo),"Concerto North Kiara, Segambut, 51200",3.178471,101.658821,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459678,[Restricted] RESIDENSI HARMONI 2 (Residential Condo),"Residensi Harmoni 2, Segambut, 51200",3.178458,101.644836,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459677,[Restricted] VILLA ORKID CONDOMINIUM (Residential Condo),"Villa Orkid, Segambut, 51200",3.178057,101.644402,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459676,[Restricted] CONCERTO NORTH KIARA CONDOMINIUM BLOCK B (Residential Condo),"Concerto North Kiara, Mont Kiara, 51200",3.177837,101.658791,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459675,[Restricted] WEDGEWOOD RESIDENCES (Residential Condo),"Wedgewood Residences, Mont Kiara, 50480",3.174555,101.657722,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459674,[Restricted] PANGSAPURI ONE JELATEK (Residential Condo),"One Jelatek Condominium, Klang, 54200",3.173146,101.734619,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459673,[Restricted] HARTAMAS REGENCY 2 (Residential Condo),"Hartamas Regency 2, Kuala Lumpur, 50480",3.173123,101.66275,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459672,[Restricted] KIARAVILLE CONDOMINIUM (Residential Condo),"Kiaraville, Kuala Lumpur, 50480",3.172485,101.659172,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459671,[Restricted] EXPRESSIONZ PROFESSIONAL SUITES (Residential Condo),"Expressionz Professional Suites by EXSIM, Kuala Lumpur, 50400",3.171628,101.712433,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459670,GURNEY MALL (Shopping Mall),"Gurney Mall, Keramat, 54000",3.171486,101.72126,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459669,[Restricted] SUNWAY MONT RESIDENCE (Residential Condo),"Sunway Mont Residences, Mont Kiara, 50480",3.169577,101.647079,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459668,[Restricted] CHYMES GURNEY RESIDENCY (Residential Condo),"Chymes Gurney Residency, Keramat, 54000",3.169267,101.726036,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459667,[Restricted] LAMAN SURIA (Residential Condo),"Laman Suria, Mont Kiara, 50480",3.169065,101.650833,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459666,[Restricted] CASA KIARA 2 CONDOMINIUM (Residential Condo),"Casa Kiara 2, Mont Kiara, 50480",3.168871,101.646622,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459665,[Restricted] KIARA DESIGNERS SUITES (Residential Condo),"Kiara Designer Suites - Serviced Condominium, Mont Kiara, 50480",3.16838,101.647987,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459664,[Restricted] RESIDENSI 22 MONT KIARA (Residential Condo),"Residensi 22 Mont’Kiara, UEM Sunrise, Kuala Lumpur, 50480",3.167785,101.650536,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459663,[Restricted] KIARAMAS SUTERA CONDO (Residential Condo),"Kiaramas Sutera, Mont Kiara, 50480",3.167461,101.643799,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459662,MENARA MUSTAPHA KAMAL (Commercial),"Menara Mustapha Kamal, Petaling Jaya, 47820",3.167105,101.613358,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459661,[Restricted] I-ZEN KIARA 2 (Residential Condo),"I-zen @ Kiara 2, Kuala Lumpur, 50480",3.165764,101.654022,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459660,[Restricted] FLORA MURNI CONDOMINIUM (Residential Condo),"Flora Murni Condominium Mont Kiara, Mont Kiara, 50480",3.165466,101.650841,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459659,[Restricted] LANAI KIARA CONDOMINIUM (Residential Condo),"Lanai Kiara Condominium, Mont Kiara, 50480",3.165365,101.648788,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459658,MERCU MUSTAPHA KAMAL (Commercial),"Neo Damansara, Petaling Jaya, 47820",3.164928,101.613968,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459657,MENARA TOKIO MARINE (Commercial),"Tokio Marine Life Insurance Malaysia Bhd., Kuala Lumpur, 50400",3.16296,101.717049,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459656,[Restricted] 202 DESA CAHAYA (Residential Condo),"202DC Desa Cahaya, Keramat, 55000",3.161202,101.725151,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459655,GREAT EASTERN MALL (LEVEL P1) (Shopping Mall),"Great Eastern Mall, Kuala Lumpur, 55000",3.16059,101.736671,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459654,[Restricted] NOVO AMPANG (Residential Condo),"NOVO Ampang, Kuala Lumpur, 55000",3.160543,101.739365,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459653,[Restricted] GCB COURT (Residential Condo),"GCB Court Condominium, Kuala Lumpur, 55000",3.160379,101.748093,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459652,GREAT EASTERN MALL OUTDOOR (Shopping Mall),"Great Eastern Mall, Kuala Lumpur, 55000",3.160346,101.736938,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459651,INTERCONTINENTAL HOTEL KL (Hotel),"InterContinental Kuala Lumpur, an IHG Hotel, KLCC, 50450",3.159514,101.717857,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459650,[Restricted] THE FACE SUITES (Residential Condo),"THE FACE Suites, Kuala Lumpur, 50250",3.158533,101.703842,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459649,[Restricted] SERI HENING RESIDENCE (Residential Condo),"28, Jalan Ampang Hilir, Kuala Lumpur, 55000",3.158469,101.737213,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459648,SHOPPES AT FOUR SEASON PLACE (Commercial),"145, Jln Ampang, Kuala Lumpur, 50088",3.158184,101.713768,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459647,THE CURVE (Shopping Mall),"The Curve, Petaling Jaya, 47800",3.157687,101.611427,ChargeSini,CCS (Type 2),23,23 kW,N/A,In Use,True
459646,[PARTNER EVHUB] PERTAMA COMPLEX (Shopping Mall),"Pertama Complex | First Shopping Center, Jalan Duta, 50100",3.157289,101.695572,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459645,SOGO KL (Shopping Mall),"Sogo, Kuala Lumpur, 50100",3.156078,101.69529,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459644,CONCORDE HOTEL (Hotel),"Concorde Hotel Kuala Lumpur, KLCC, 50250",3.155288,101.705879,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459643,[Restricted] DAMAI SURIA CONDOMINIUM (Residential Condo),"Damai Suria, Jln Ampang, 55000",3.154796,101.730087,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459642,[Restricted] THE MANOR KL (Residential Condo),"The Manor, Jln Tun Razak, 50450",3.152432,101.719872,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459641,[Restricted] D'SURIA CONDOMINIUM (Residential Condo),"D'Suria Condominium - Ampang, Ampang, 68000",3.151467,101.747108,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459640,10 SEMANTAN SUITES  (EAST WING) (Residential Condo),"10 Semantan - East Wing Lobby, Bukit Damansara A, 50490",3.151314,101.671043,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459639,[Restricted] 10 SEMANTAN SUITES (Residential Condo),"10 Semantan Service Suite, Bukit Damansara A, 50490",3.150833,101.670433,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459638,[Restricted] CASA INDAH 2 CONDOMINIUM (Residential Condo),"2A, Persiaran Surian Tropicana Indah, PJU 3, Kota Damansara, 47410 Petaling Jaya, Selangor, Tropicana Indah",3.149504,101.587891,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459637,WISMA CHUANG (Commercial),"Wisma Chuang, Kuala Lumpur, 50250",3.149054,101.711357,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459636,[Restricted] OPAL DAMANSARA CONDOMINIUM (Residential Condo),"Sunway Opal Damansara Condominium, Petaling Jaya, 47810",3.148517,101.598381,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459635,[Restricted] SENTRIO PANDAN CONDOMINIUM (OUTDOOR) (Residential Condo),"Sentrio Pandan, Kuala Lumpur, 55100",3.148235,101.737785,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459634,JOURNAL HOTEL BUKIT BINTANG (Hotel),"The Kuala Lumpur Journal Hotel, Jalan Tun Ismail, 50200",3.148212,101.710533,ChargeSini,Type 2 (Tethered Connector) ,11,11 kW,N/A,In Use,True
459633,[Restricted] REGENCY TOWER (Residential Condo),"Regency Tower, Jln Ampang, 50200",3.147179,101.704971,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459632,[Restricted] DC RESIDENSI (Residential Condo),"DC Residensi, Kuala Lumpur, 50490",3.146692,101.660881,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459631,[Restricted] THE HORIZON RESIDENCES (Residential Condo),"The Horizon Residences KL, Jln Tun Razak, 55000",3.145089,101.722572,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459630,MELIA HOTEL (Hotel),"Meliá Kuala Lumpur, Kuala Lumpur, 51000",3.143214,101.709831,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459629,PLAZA BERJAYA (Shopping Mall),"Plaza Berjaya, Jln Raja Laut, 55100",3.143053,101.709023,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459628,[Restricted] RESIDENSI PANDANMAS 2 (Residential Condo),"Residensi Pandanmas 2, Kampung Pandan, 55100",3.140326,101.737648,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459627,[Restricted] [PARTNER EVHUB] LUCENTIA RESIDENCES (Residential Condo),"2, Jalan Hang Tuah, Jln Ampang, 55100",3.140128,101.708366,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,Offline,False
459626,MENARA TAKAFUL (AC) (Commercial),"Takaful Malaysia, Kg Attap, 50000",3.139236,101.696205,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459625,[Restricted] OPUS RESIDENCES (Residential Condo),"Opus Residences, Kg Attap, 50460",3.137392,101.699799,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459624,[Restricted] Q SENTRAL (Commercial),"Q Sentral, Kuala Lumpur, 50470",3.136605,101.687714,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459623,[Restricted] SUNWAY BELFIELD TOWER B (Residential Condo),"Residensi Sunway Belfield, Kuala Lumpur, 50460",3.135861,101.696404,Unknown Network,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459622,[Restricted] SUASANA SENTRAL LOFT (Residential Condo),"5, Jalan Stesen Sentral, Jln Tun Razak, 50470",3.131384,101.683586,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459621,[Restricted] LUMI TROPICANA (Residential Condo),"Lumi Tropicana, Petaling Jaya, 47800",3.129476,101.59417,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459620,[Restricted] SUNWAY VELOCITY TWO (Residential Condo),"Sunway Velocity TWO TOWER C&D, Kuala Lumpur, 55100",3.129367,101.725037,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459619,SEVENTEEN MALL (Shopping Mall),"Seventeen Mall, Petaling Jaya, 46400",3.128598,101.634811,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459618,(PRIVATE) Chargesini Showroom (Car Showroom),"ChargeSini EV Charging Solution, Cheras, 55100",3.1281,101.754181,ChargeSini,CCS (Type 2),15,15 kW,N/A,Offline,False
459617,SHAMELIN STAR RESIDENCE (Residential Condo),"Shamelin Star Residences Rigel, Kuala Lumpur, 56100",3.126423,101.737045,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459616,[Restricted] NADI BANGSAR SERVICED RESIDENCE (Residential Condo),"Nadi Bangsar Serviced Residence, Bangsar, 59100",3.125863,101.67514,ChargeSini,CCS (Type 2),80,80 kW,N/A,In Use,True
459615,[Restricted] TRION 2 @ KL (Residential Condo),"Trion 2 @ KL, Kuala Lumpur, 55200",3.12525,101.712776,ChargeSini,Type 2 (Tethered Connector) ,11,11 kW,N/A,In Use,True
459614,[Restricted] PARC 3 RESIDENCE (Residential Condo),"5, Jalan Pudu Perdana, Kuala Lumpur, 56100",3.121749,101.730713,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459613,[Restricted] SETIA SKY SEPUTEH (Residential Condo),"Setia Sky Seputeh, Kuala Lumpur, 58000",3.12028,101.681557,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459612,COLUMBIA ASIA HOSPITAL PETALING JAYA (Medical),"Columbia Asia Hospital - Petaling Jaya, Petaling Jaya, 46200",3.118356,101.637642,ChargeSini,CCS (Type 2),30,30 kW,N/A,In Use,True
459611,[Restricted] VILA VISTA CHERAS CONDOMINIUM (Residential Condo),"Vila Vista Condominium, Kuala Lumpur, 56100",3.114405,101.730003,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459610,D'NETWORK @ SETIA ECO PARK (Commercial),"D'Network @ Setia Eco Park, Shah Alam, 40170",3.108452,101.477661,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459609,KELANA D'PUTERA CONDOMINIUM (Residential Condo),"Kelana D'Putera - Main Gate | PJ Ss7 condominium, Petaling Jaya, 47301",3.108021,101.593048,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459608,[Restricted] VIVO RESIDENCE @ 9 SEPUTEH (Residential Condo),"VIVO Residence @ 9 Seputeh, Kuala Lumpur, 58000",3.105652,101.677086,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459607,MILLENNIUM SQUARE,"Millennium Square, Petaling Jaya, 46100",3.10489,101.635345,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459606,[Restricted] PAPILLON DESAHILL CONDOMINIUM (Residential Condo),"Papillon Desahill Condominium, Kuala Lumpur, 58100",3.102913,101.679718,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459605,PROTON E.MAS CHERAS- ABLE MOBILITY SDN BHD (Car Showroom),"Proton e.MAS Cheras - Able Mobility Sdn Bhd, Willayah Persekutuan, 56100",3.102519,101.734657,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459604,[Restricted] DANAU PERMAI CONDOMINIUM (Residential Condo),"Danau Permai Condominium, Kuala Lumpur, 58100",3.101011,101.68837,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459603,[Restricted] SURIA RESIDENCES (Residential Condo),"Suria Residence by Sunsuria, Shah Alam, 40150",3.098301,101.537277,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459602,[Restricted] THE HIPSTER TAMAN DESA (Residential Condo),"The Hipster, Taman Desa, Kuala Lumpur, 58100",3.098231,101.69014,Unknown Network,CCS (Type 2),40,40 kW,N/A,In Use,True
459601,[Restricted] PANGSAPURI SERVIS SURIA JELUTONG (Residential Condo),"Suria Jelutong Serviced Apartment, Shah Alam, 40150",3.098137,101.538795,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459600,[Restricted] CASA DESA CONDOMINIUM (Residential Condo),"Casa Desa Condominium, Cheras, 58100",3.096656,101.679192,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459599,[Restricted] ABADI RIA CONDOMINIUM (Residential Condo),"Abadi Ria Condominium (Kondominium Abadi Ria), Cheras, 58100",3.095673,101.684349,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459598,HJ SEAFOOD TREASURE (Restaurant),"HJ Seafood Treasure 海景大酒家, Kuchai Lama, 58200",3.092424,101.685303,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459597,[Restricted] UTROPOLIS SUITES TOWER B (Residential Condo),"Utropolis Suites 1 (namely Tower A and B), Shah Alam, 40150",3.09107,101.55896,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459596,[Restricted] THE HOLMES 2 CONDOMINIUM (Residential Condo),"The Holmes 2, Jln Tun Razak, 56000",3.088864,101.720764,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459595,[Restricted] KL PALACE COURT (Residential Condo),"KL Palace Court, Kuala Lumpur, 58200",3.088201,101.683678,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459594,[Restricted] ICON CITY (Residential Condo),"Icon City, Petaling Jaya, 47300",3.087786,101.615036,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459593,[Restricted] KUCHAI BREM PARK CONDO 1 (Residential Condo),"Kuchai Brem Park Condo 1, Kuchai Lama, 58200",3.086742,101.686554,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
